Date,Time,Software,Status,Feature,User Machine,Licenses
2023-05-28,16:32:17,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,16:32:17,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,16:37:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,16:37:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,16:45:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,16:45:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,16:47:47,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,16:47:47,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,16:52:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,16:52:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:01:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:01:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:03:17,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,17:03:17,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,17:08:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:08:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:16:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:16:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:18:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,17:18:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,17:23:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:23:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:32:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:32:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:34:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,17:34:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,17:38:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:38:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:47:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:47:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,17:49:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,17:49:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,17:54:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,17:54:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:03:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:03:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:05:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,18:05:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,18:09:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:09:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:18:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:18:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:20:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,18:20:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,18:25:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:25:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:34:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:34:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:36:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,18:36:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,18:40:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:40:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:49:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:49:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,18:51:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,18:51:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,18:56:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,18:56:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:05:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:05:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:07:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,19:07:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,19:11:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:11:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:20:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:20:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:22:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,19:22:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,19:27:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:27:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:36:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:36:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:38:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,19:38:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,19:42:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:42:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:51:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:51:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,19:53:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,19:53:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,19:58:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,19:58:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,20:07:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:07:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:09:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,20:09:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,20:13:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,20:13:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,20:22:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:22:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:24:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,20:24:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,20:29:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,20:29:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,20:37:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:37:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:40:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,20:40:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,20:44:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,20:44:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,20:53:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:53:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,20:55:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,20:55:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,21:00:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:00:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:08:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:08:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:11:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,21:11:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,21:15:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:15:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:24:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:24:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:26:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,21:26:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,21:31:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:31:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:39:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:39:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:42:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,21:42:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,21:46:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:46:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,21:55:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:55:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,21:57:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,21:57:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,22:02:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:02:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:10:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:10:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:13:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,22:13:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,22:17:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:17:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:26:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:26:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:28:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,22:28:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,22:33:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:33:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:41:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:41:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:44:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,22:44:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,22:48:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:48:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,22:57:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:57:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,22:59:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,22:59:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,23:04:19,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:04:19,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:12:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,23:12:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,23:15:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,23:15:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,23:19:49,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:19:49,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:28:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,23:28:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,23:30:48,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,23:30:48,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,23:35:20,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:35:20,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:43:43,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,23:43:43,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-28,23:46:18,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-28,23:46:18,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-28,23:50:50,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:50:50,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-28,23:59:13,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-28,23:59:13,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:03:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:03:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:05:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,10:05:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,10:10:20,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,10:10:20,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,10:19:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:19:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:21:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,10:21:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,10:25:50,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,10:25:50,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,10:34:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:34:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:36:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,10:36:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,10:41:21,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,10:41:21,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,10:49:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:49:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,10:52:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,10:52:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,10:56:51,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,10:56:51,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:05:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:05:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:07:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,11:07:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,11:12:21,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:12:21,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:20:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:20:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:23:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,11:23:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,11:27:51,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:27:51,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:36:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:36:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:38:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,11:38:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,11:43:21,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:43:21,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:51:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:51:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,11:54:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,11:54:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,11:58:51,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,11:58:51,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,12:07:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:07:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:09:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,12:09:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,12:14:21,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,12:14:21,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,12:22:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:22:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:25:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,12:25:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,12:29:51,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,12:29:51,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,12:38:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:38:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:40:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,12:40:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,12:45:21,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,12:45:21,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,12:53:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:53:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,12:56:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,12:56:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,13:00:51,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:00:51,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:09:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:09:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:11:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,13:11:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,13:16:21,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:16:21,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:24:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:24:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:27:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,13:27:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,13:31:51,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:31:51,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:40:14,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:40:14,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:42:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,13:42:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,13:47:21,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:47:21,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,13:55:44,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:55:44,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,13:58:19,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,13:58:19,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-29,14:02:51,ABAQUSLM,DENIED,abaqus,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,14:02:51,ABAQUSLM,DENIED,standard,rosysarkar@node355.igcar.gov.in ,8
2023-05-29,14:11:15,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-29,14:11:15,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-29,14:13:49,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-29,14:13:49,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
