Date,Time,Software,Feature,User Machine,Licenses
2023-05-29,11:36:14,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:38:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:38:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:43:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:43:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:51:44,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:51:44,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:54:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:54:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:58:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,11:58:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:07:14,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:07:14,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:09:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:09:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:14:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:14:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:22:44,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:22:44,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:25:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:25:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:29:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:29:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:38:14,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:38:14,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:40:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:40:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:45:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:45:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:53:44,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:53:44,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:56:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,12:56:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:00:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:00:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:09:14,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:09:14,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:11:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:11:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:16:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:16:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:24:44,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:24:44,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:27:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:27:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:31:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:31:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:40:14,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:40:14,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:42:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:42:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:47:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:47:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:55:44,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:55:44,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:58:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,13:58:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:02:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:02:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:11:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:11:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:13:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:13:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:18:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:18:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:26:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:26:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:28:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:28:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:33:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:33:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:42:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:42:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:44:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:44:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:49:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:49:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:57:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:57:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:59:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,14:59:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:04:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:04:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:13:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:13:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:15:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:15:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:20:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:20:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:28:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:28:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:30:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:30:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:35:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:35:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:44:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:44:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:46:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:46:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:51:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:51:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:59:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,15:59:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:01:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:01:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:06:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:06:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:15:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:15:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:17:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:17:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:22:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:22:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:30:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:30:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:32:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:32:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:37:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:37:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:46:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:46:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:48:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:48:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:53:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,16:53:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:01:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:01:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:03:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:03:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:08:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:08:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:17:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:17:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:19:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:19:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:24:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:24:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:32:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:32:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:34:49,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:34:49,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:39:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:39:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:48:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:48:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:50:19,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:50:19,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:55:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,17:55:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:03:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:03:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:05:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:05:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:10:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:10:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:19:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:19:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:21:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:21:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:26:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:26:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:34:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:34:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:36:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:36:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:41:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:41:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:50:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:50:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:52:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:52:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:57:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,18:57:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:05:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:05:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:07:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:07:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:12:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:12:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:21:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:21:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:23:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:23:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:28:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:28:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:36:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:36:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:38:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:38:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:43:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:43:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:52:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:52:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:54:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:54:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:59:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,19:59:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:07:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:07:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:09:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:09:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:14:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:14:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:23:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:23:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:25:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:25:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:30:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:30:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:38:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:38:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:40:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:40:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:45:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:45:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:54:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:54:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:56:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,20:56:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:01:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:01:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:09:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:09:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:11:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:11:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:16:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:16:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:25:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:25:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:27:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:27:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:32:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:32:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:40:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:40:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:42:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:42:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:47:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:47:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:56:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:56:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:58:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,21:58:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:02:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:02:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:11:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:11:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:13:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:13:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:18:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:18:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:27:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:27:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:29:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:29:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:33:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:33:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:42:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:42:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:44:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:44:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:49:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:49:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:58:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,22:58:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:00:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:00:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:04:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:04:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:13:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:13:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:15:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:15:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:20:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:20:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:29:15,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:29:15,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:31:20,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:31:20,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:35:51,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:35:51,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:44:45,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:44:45,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:46:50,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:46:50,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:51:21,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,23:51:21,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:04:16,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:04:16,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:06:21,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:06:21,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:11:22,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:11:22,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:19:46,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:19:46,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:21:51,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:21:51,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:26:52,abaqus,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:26:52,standard,rosysarkar@node355.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:35:16,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:35:16,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:37:21,abaqus,prince@node354.igcar.gov.in,Unknown,"-24,332"
2023-05-29,10:37:21,standard,prince@node354.igcar.gov.in,Unknown,"-24,332"
