TIME,SOFTWARE,STATUS,FEATURE,USER_MACHINE,LICENSES
23:34:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
23:43:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
23:43:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
23:45:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
23:45:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
23:50:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
23:50:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
23:58:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
23:58:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
0:00:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
0:00:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
0:05:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
0:05:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
0:14:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
0:14:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
0:16:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
0:16:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
0:21:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
0:21:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
0:29:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
0:29:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
0:31:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
0:31:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
0:36:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
0:36:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
0:45:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
0:45:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
0:47:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
0:47:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
0:49:27,(lmgrd),TIMESTAMP,5/28/2023,,
0:52:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
0:52:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
1:00:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
1:00:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
1:02:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
1:02:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
1:07:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
1:07:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
1:16:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
1:16:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
1:18:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
1:18:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
1:23:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
1:23:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
1:31:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
1:31:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
1:33:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
1:33:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
1:38:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
1:38:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
1:47:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
1:47:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
1:49:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
1:49:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
1:54:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
1:54:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
2:02:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
2:02:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
2:04:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
2:04:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
2:09:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
2:09:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
2:18:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
2:18:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
2:20:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
2:20:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
2:24:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
2:24:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
2:33:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
2:33:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
2:35:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
2:35:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
2:40:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
2:40:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
2:49:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
2:49:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
2:51:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
2:51:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
2:55:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
2:55:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
3:04:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
3:04:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
3:06:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
3:06:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
3:11:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
3:11:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
3:20:11,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
3:20:11,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
3:22:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
3:22:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
3:26:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
3:26:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
3:35:41,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
3:35:41,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
3:37:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
3:37:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
3:42:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
3:42:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
3:51:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
3:51:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
3:53:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
3:53:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
3:57:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
3:57:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
4:06:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
4:06:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
4:08:46,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
4:08:46,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
4:13:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
4:13:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
4:22:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
4:22:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
4:24:16,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
4:24:16,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
4:28:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
4:28:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
4:37:29,(ABAQUSLM),TIMESTAMP,5/28/2023,,
4:37:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
4:37:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
4:39:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
4:39:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
4:44:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
4:44:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
4:53:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
4:53:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
4:55:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
4:55:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
4:59:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
4:59:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5:08:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5:08:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5:10:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5:10:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5:15:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5:15:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5:24:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5:24:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5:26:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5:26:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5:30:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5:30:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5:39:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5:39:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5:41:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5:41:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
5:46:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
5:46:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
5:55:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
5:55:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
5:57:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
5:57:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
6:01:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
6:01:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
6:10:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
6:10:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
6:12:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
6:12:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
6:17:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
6:17:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
6:26:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
6:26:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
6:28:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
6:28:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
6:32:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
6:32:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
6:41:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
6:41:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
6:43:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
6:43:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
6:48:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
6:48:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
6:49:27,(lmgrd),TIMESTAMP,5/28/2023,,
6:57:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
6:57:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
6:59:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
6:59:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
7:03:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
7:03:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
7:12:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
7:12:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
7:14:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
7:14:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
7:19:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
7:19:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
7:28:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
7:28:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
7:30:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
7:30:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
7:34:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
7:34:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
7:43:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
7:43:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
7:45:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
7:45:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
7:50:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
7:50:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
7:59:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
7:59:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
8:01:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
8:01:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
8:05:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
8:05:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
8:14:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
8:14:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
8:16:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
8:16:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
8:21:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
8:21:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
8:29:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
8:29:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
8:32:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
8:32:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
8:36:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
8:36:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
8:45:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
8:45:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
8:47:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
8:47:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
8:52:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
8:52:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
9:00:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
9:00:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
9:03:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
9:03:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
9:07:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
9:07:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
9:16:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
9:16:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
9:18:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
9:18:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
9:23:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
9:23:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
9:31:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
9:31:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
9:33:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
9:33:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
9:38:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
9:38:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
9:47:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
9:47:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
9:49:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
9:49:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
9:54:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
9:54:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
10:02:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
10:02:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
10:04:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
10:04:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
10:09:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
10:09:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
10:18:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
10:18:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
10:20:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
10:20:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
10:25:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
10:25:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
10:33:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
10:33:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
10:35:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
10:35:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
10:40:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
10:40:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
10:42:29,(ABAQUSLM),TIMESTAMP,5/28/2023,,
10:49:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
10:49:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
10:51:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
10:51:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
10:56:18,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
10:56:18,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
11:04:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
11:04:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
11:06:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
11:06:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
11:11:48,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
11:11:48,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
11:20:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
11:20:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
11:22:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
11:22:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
11:27:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
11:27:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
11:35:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
11:35:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
11:37:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
11:37:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
11:42:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
11:42:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
11:51:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
11:51:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
11:53:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
11:53:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
11:58:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
11:58:19,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
12:06:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
12:06:42,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
12:08:47,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
12:08:47,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
12:13:49,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
12:13:49,(ABAQUSLM),DENIED:,standard,rosysarkar@node355.igcar.gov.in,(8
12:22:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node351.igcar.gov.in,(30
12:22:12,(ABAQUSLM),DENIED:,standard,kulbir@node351.igcar.gov.in,(30
12:24:17,(ABAQUSLM),DENIED:,abaqus,prince@node354.igcar.gov.in,(5
12:24:17,(ABAQUSLM),DENIED:,standard,prince@node354.igcar.gov.in,(5
12:29:19,(ABAQUSLM),DENIED:,abaqus,rosysarkar@node355.igcar.gov.in,(8
